SampleID,Kingdom,Phylum,Class,Order,Family,Genus,Species
71be9ff8a2b04b34c59ed87b7bbe2389,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_262
038297ed1f285a49b60ddde0adb3ead5,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_262
00583374d979486652f0e12a18aa42e6,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__sp._HMT_020
22d549a2e3fbdfc58e99723337a292c3,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__matruchotii
0487f86819a6b58f18908f6194ed856c,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__unclassified
fea997d13c3178ed552de081495ae80d,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ottowia,s__sp._HMT_894
b5598a0abe489940f73a104dc0f04308,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__atypica
98cf86edcb3bed473c9e825d8f296d5e,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_498
f0967029942ac91b99b95c084cf79dbe,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__rava
579d40d3bba213d3a130ee841fd543f6,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__parainfluenzae
31fc9bfc7d40e7a1b2c6aae8193dd482,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__timonensis
353f2c8738c2e396de3fa50b28a6a905,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
b4aab680f79088da8d28666645d2a562,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__unclassified
5d7d7295508e48b8ef300b141a0649cb,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
e63369ccc386b6755309451b60a161a7,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
892a20bbdc3ce599dc0c5d9f0866c352,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__faecalis
bb4d234cb29e999c3e0baae572f55552,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_262
2d31d7c531675e10d3a6d93d881bec7f,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__micronuciformis
733211d4597e3760feddc7d3643b1842,k__Bacteria,p__Firmicutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__faucium
3a8dc5c654d2825789ccb5688ae1908a,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnoanaerobaculum,s__unclassified
60f61fd8f72d28e09e33e556e1ec1cfb,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_150
e26cccace39ffc677139e4dc92f14bc3,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__lingnae_[Not_Validly_Published]
b10221344bdb79756c3000446a6cbe5a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
161a95aa7824900f59b513ddecfa51d6,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__unclassified
fb677ba5d3c4a232504f1d1677f18081,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__nigrescens
1fc4d01755c2458b49d07a72bcb7ed4a,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__lingnae_[Not_Validly_Published]
1e25ef74cddad7ea2054a1dcf9748f37,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sputigena
6b7f19d8dcebbe3a9efc5cf49b2520bf,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
1432e195411f2fc22f6c98bf75e9cd62,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__unclassified
00125ec67ce73ac3c5719e17c131d34a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_472
8f5e3067d09954879f5cf78dfef4cf3f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__pleuritidis
d72255b2fbb117ce126ebe374633d89c,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__noxia
137d086b7949e63702363f57accb2b0b,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_300
1cd7c3bbd55b362e1c7c663879d42e51,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
8850383fafe40bfca2bc2e367beec3cd,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_145
941efe6060b9f85da1c4e4604cd4edc6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
0b656d9e4160cd5b24c20a9b82801f1b,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__parvula
352850f50640c95e478abb569489d6a0,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__intermedia
1e6b34b91a7679ee3acf5898899125fb,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__unclassified
46c280531a6000e81cc8500c8202857d,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_481
9b783dacade96eaf3cf73180ea7ed73d,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
67b46dcba8b34e10cefc20dbfae067e5,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-3],s__(TM7)_[G-3]_bacterium_HMT_351
5dbe503a2d8cf005dbc7e72afba1946f,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__gerencseriae
cc7aa3102f6e49b78eecf686cf0389c0,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micrococcaceae,g__Rothia,s__mucilaginosa
25e09d3c8a01bfc8e296f91c1cdd1f91,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_919
f8cfc69c78acfa61c669ba67ebaa4db3,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Atopobiaceae,g__Olsenella,s__sp._HMT_807
066295aa9c1684b2235b4f1b787ee9e2,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
7ae288b236afab7376dedac677cf39ed,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp._HMT_332
bbacc5eb8656a607f409c9124cf66370,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__pasteri
23c557bf039e452e12bc45f1f13bc150,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__dispar
19f7fea0c8a8bae0971da2bdb5a1be1b,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__matruchotii
a4d297e63f8cfa898afdf2bf96ec6368,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Lautropia,s__mirabilis
7b1cd75e4c4a2822674580e482440d92,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
7548ffcb7a9fa245ea04472c89e35adb,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_230
615c93c29f5e4f9e9705ba36fa78c37c,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__noxia
3d3a69f1f131e9afd4dda116f2abf31e,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Gemellaceae,g__Gemella,s__sp._HMT_928
894eebf17eb716915fe0b5da3bb12720,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_488
36824bc3537779ee9f8a64808689916d,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
0b2776911a8a20b4833e379c0d979201,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Catonella,s__morbi
c0c41e566444d706188f63412104e591,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_498
623ee7e95e0ff56f0363eae4410683ed,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
2cbb3564684b1625b0a61931164e29bf,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp._HMT_897
9db63d705901ac1b48cba2d812ddd4ce,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__lingnae_[Not_Validly_Published]
1b1e95178089f0b56d93868725eae16b,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobulbaceae,g__Desulfobulbus,s__sp._HMT_041
30da9c655d0d23022bb9f3e55a7b36c5,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_135
b3719db46989c1041e53d24f84cffe16,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptoniphilaceae,g__Peptoniphilaceae_[G-2],s__[G-2]_bacterium_HMT_790
d986d827adc2e84df8e6f483190628af,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__unclassified
48fbb83a5406084d4536cefa553d4877,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__noxia
d57f6eb89385da938d1c1c05030d5a89,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__catoniae
45df48396184481f62c7327eedd71042,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__maculosa
cc705701892c29b52e64d1efc18f7158,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__noxia
2c08b8a72d17e3ff3828a16572bc6b56,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
9bb65af415a15e08f48b046fdfceb14b,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
8bbfde937da801c55656fbe5b1fe438f,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp._HMT_335
4b64a13c4023c8d8b95aafcf581f07c6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__forsythia
ba54a2006f18d814d227e7bdc6d64f2b,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__unclassified
1ad0879fd7aa99c039b7bb7760680cab,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp._HMT_897
7e7c0277ea9a29a6bb1e125c37635749,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_230
0a0814f61d925c35779af80a2bb86879,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,s__micraerophilus
9a52ccdf69ce2931b11553946e33f821,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_498
4efedd60fd3005f6048dae08c089704e,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__hongkongensis
9d0a3a524da9f774c3341eb23b2b5cfe,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__unclassified,s__unclassified
4d50e5abf79b42674d9f21dbfba06c89,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__maculosa
d356c0aaf590d5e6669bf7511654b380,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnoanaerobaculum,s__sp._HMT_083
80d3381738c0f33c5fb6f45e034473a0,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__parasanguinis_clade_411
f7e1244eb6c26700a17b34b3696ad384,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sputigena
058717a6885e80faf18838c2f7c96632,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__salivarius
426686410ce478bffec2dcea1af82756,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__maltophilum
dd15951e49efb7d086763a72ace1db22,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__parainfluenzae
a4ee8a17898a4d07e2e742204bd0563e,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__endodontalis
352da7ee5649ed9cff798e2b2d82e3da,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_300
083a9872ad2639f514d3e3e207762051,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__endodontalis
2f0237ec232d7b1fcf56095e4ee6a2a5,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp._HMT_180
f8dac96021f54ee33f980c1d78c837f9,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_230
db985794390686be60e09d39e20511c4,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
041472a364e6eda612fdc47781b28754,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__maculosa
1e311e15283c3f9ab34e3dff693a5a1f,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__unclassified
6a79f343c08c9f31c0d5f4e91b907ec7,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__sp._HMT_044
43a757425ea423c5c584ff495a912328,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_[G-1],s__[G-1]_bacterium_HMT_075
478e36f1c745af5b5419894746b9f67e,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__granulosa
7111d22737a404b0c309872be37ee295,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Stomatobaculum,s__sp._HMT_373
e830fb8cf918d4c30747a8d68bb6445f,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
56822591b44495e19bfe4f80264dcbc7,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
05b114e62664858148fd23d65ac8dffa,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
b632dec07c038bb8697371ed94defdba,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__rectus
52c9498a33730d91e3614567d3d3b1a0,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
b5f4a0e41adff8d70f972c1d565fbede,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_221
a809204ce2c03e7e243bf26e2162ccf8,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
aaac331e6bf54e3bb4d41c7c4ae2869e,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__forsythia
2993d5e25175642e198b21135c91f5ca,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp._HMT_336
f1296585065a2ea146b414c859ddd417,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__atypica
f30dfffc31a24775a845c8424e319b3d,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__dispar
f019549fb0f24a68e8269587f5338484,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__catoniae
29a824fe4e4015d34185c56b6cb59413,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
be97fbf21b38f76b64aa101609be768c,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__concisus
ae49ffb46ebaf947c1dc6073bebd69eb,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__parainfluenzae
7d03ab9090915c221c296f5349b0d944,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
1670864215257559d86cc9cc22e0a650,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_230
546b002e42634bbf181aac278535340a,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
becf94e1a7f1ffdca1fd07ba8f206c62,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__unclassified
2f598565dfeae72df68caae7ea76a510,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
fb9c5633ca7afb78b4161419356ef4d2,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
c8b3a164b59dbc7880efc22073e7956d,k__Bacteria,p__Gracilibacteria_(GN02),c__Gracilibacteria_(GN02)_[C-1],o__Gracilibacteria_(GN02)_[O-1],f__Gracilibacteria_(GN02)_[F-1],g__Gracilibacteria_(GN02)_[G-1],s__(GN02)_[G-1]_bacterium_HMT_872
d5e88c6e8fd151e2cb99edbbdcf22981,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oris
0169d36e6d46961da6a12ba7eda7ef53,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__sp._HMT_203
0fca86fe83d081198981e31ba9b1fca8,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnoanaerobaculum,s__sp._HMT_496
89d052ebb8d8b54790877af62ae0a1a1,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
35c8528011c950c8930d6b146be79879,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
ca2f6e2267771b0a14158d8ee650ba4c,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnospiraceae_[G-10],s__[G-10]_bacterium_HMT_094
88c5126004b6bc8ca92c40e4a77c472c,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
0d9b0b5d74954ac884a461d663f7209f,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
0cc84c55622db9f60e77c05b8df2e37a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__salivae
83ffb1d2db6e8006015562745a2df8b0,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_317
5b0712a7dfebcfe7a4f2d1070088abf8,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
29cd94a96bf5056e4701000aaf510383,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
8a4a5371eb381c7911bcb614a474942d,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_137
47715ee7bd4240e09f328c3733ef8f98,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_262
06021e5228b6cb18aa646122d600f1d9,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_254
0a0f8908fd5bb9968288be421fe8e62b,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__sp._HMT_808
9e7898c5d917acc48e9f0dd6cda66736,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
cffa1c705ce496872e60dd115f624820,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_135
11b2da99a133b582458e8d521f19ea0a,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_150
f6b566f8b83c282a0741c442a31d8472,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__unclassified
1f6d3880fa068e88e00fe5c8b141855f,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
9dc263be239b9b6546cf6b7b2653e0fd,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_300
1e53777cb2137458955a2043a18218e7,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_478
c525eb245366ae1e357523fc66a7fe3e,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
6b680fb370d84c01cf9ba25cf3f0635c,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnoanaerobaculum,s__saburreum
d39bb89c5a14913117fd28083721fe7c,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__unclassified
a359558c63ecc1a9ee0def404e4763db,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_155
40997ff3ad341695e3a350850efaff5d,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oulorum
8e130298fe4ca3624d01353f904a12ac,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_508
